station,sample,split,timestamp,value,hasrain,text
USW00003017,6,input,2010-05-24 11:00:00,12.35,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 12:00:00,11.7,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 13:00:00,14.666666666666666,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 14:00:00,17.633333333333333,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 15:00:00,20.6,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 16:00:00,21.5,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 17:00:00,22.400000000000002,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 18:00:00,23.3,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 19:00:00,21.46666666666667,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 20:00:00,19.633333333333333,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 21:00:00,17.8,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
USW00003017,6,input,2010-05-24 22:00:00,17.433333333333334,False,"The following events were reported: Flash Flood, Hail, Lightning, Tornado. These occurred near station USW00003017, approximately 24.5069 km away, between 2010-05-26 12:23:00 and 2010-05-26 22:00:00. The events included records with hailstones measuring 1.401578947368421 inches.The events resulted in 1 injuries and 0 fatalities. The events caused property damage valued at 70030000.0 and crop damage of 50000.0. Episode Narrative: Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. The hail, ranging from golfball to baseball size, hit northeast Denver, Brighton and Commerce City the hardest. The storms then continued to spread to the north and east; impacting Hudson, Prospect Valley, Byers and Deer Trail. The strong thunderstorm wind and hail stripped bark and branches from trees. Numerous accidents were reported as the hail accumulated up to a foot in depth on roadways. Homes and vehicles in the area were pummeled by hail. The Rocky Mountain Insurance Information Associated estimated to damage to be around $70 million; based off approximately 13,600 automobile and homeowner claims. A child in Commerce City was struck in the leg by lightning while watching televison. A bison and the Rocky Mountain Arsenal National Wildlife Refuge was struck and killed by blast of lightning. Two tornadoes also touched down in open country; one near Denver International Airport and the other near Keenesburg. ||The heavy rain and hail caused flash flooding to occur around the towns of Hudson and Keenseburg; forcing the closure of State Highway 52. Extensive crop damage was reported across southern Weld County. Approximately 1500 acres of sugar beets were damaged in the Prospect Valley and Windsor areas. About 360 acres of sweet corn, cabbage and onions in the Hudson area were inundated with heavy rain and a torrent of hail. In Windsor, a barn was demolished by intense thunderstorm winds. The wind ripped the 40-ft by 40-ft structure of a garage and exterior corrugated roof and walls about 75 yards from its original foundation. Also, two cow shelters and 150 calf shelters were blown over. Near Bellvue, several structures were knocked down and a 15-ft silo was blown across a field by damaging thunderstorm winds. Severe thunderstorms pounded parts the Urban Corridor and Northeast Plains with very large hail, damaging wind and tornadoes. Event Narrative:      A tornado touched down in an open field; no damage was reported. A child was struck in the leg by lightning while watching television. A tornado touched down but did no damage. A lightning strike killed a buffalo at the Rocky Mountain Arsenal Refuge. The combination of very heavy rain and large hail produced flash flooding along State Highway 52 near Hudson and Keenseburg. Up to 18 inches of water flowed across sections of the highway, damaging the roadway. The most severe damage was reported at the intersection of State Highway 52 and County Road 49. Extensive crop damage was also reported in the area. The highway remained closed until the floodwaters subsided."
