station,sample,split,timestamp,value,hasrain,text
USW00003017,11,input,2011-07-11 20:00:00,28.666666666666664,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-11 21:00:00,29.4,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-11 22:00:00,26.066666666666666,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-11 23:00:00,22.733333333333334,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 00:00:00,19.4,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 01:00:00,18.0,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 02:00:00,18.15,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 03:00:00,18.3,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 04:00:00,17.766666666666666,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 05:00:00,17.233333333333334,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 06:00:00,16.7,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 07:00:00,16.866666666666667,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 08:00:00,17.03333333333333,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
USW00003017,11,input,2011-07-12 09:00:00,17.2,True,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00003017, approximately 29.4404 km away, between 2011-07-13 17:04:00 and 2011-07-13 20:40:00. The events included records with hailstones measuring 5.1923076923076925 inches.The events resulted in 2 injuries and 0 fatalities. The events caused property damage valued at 164800000.0 and crop damage of 0.0. Episode Narrative: Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. At Denver International Airport alone, large hail up to golfball size, very heavy rain and wind gusts to 59 mph caused substantial damage to 40 planes and stranded approximately 1,500 passengers overnight. Frontier and United Airlines were hardest hit as dozens of planes were taken out of service for repairs; forcing the cancellation of at least 220 flights over the next several days. Damage to the aircrafts alone was nearly $5 million. In addition, 83 cars in airport parking lots were damaged, along with some police cars and maintenance vehicles. In Watkins, two people suffered minor injuries and 35 to 40 homes were damaged. As many as 200 residents in a mobile home park were left homeless by the storm, forcing the Red Cross to open a shelter at Bennett High School. The trailer park contained 52 mobile homes, 14 recreational vehicles, 3 houses and a commercial building. Hailstones the size of softballs cratered the north sides of the mobile homes. Some farmers in the area said they lost as much as 85 percent of their total wheat crop. Power lines were also damaged which affected about 1,200 customers in Watkins. The strong winds also flipped over a tractor-trailer rig on Interstate 70 near Watkins Road. Insurance claims for the Watkins, Bennett and Brighton areas was estimated to be $17 million. The total damage estimate across the entire Urban Corridor, was $164.8 million, and included 17,200 automobile claims and 12,600 homeowner claims.||In addition, thunderstorms producing very heavy rainfall, caused flash flooding in the Four Mile Canyon burn scar west of Boulder. Three homes reportedly had water up to the windows with water flowing into structures at Fourmile Canyon Road and Gold Run Road. The heavy rain caused a 4-ft surge along Fourmile Creek through Orodell and into the entry of Boulder Creek. Several roads were affected which restricted access to the area. Roads were closed due to water and debris. Private bridges and drives were washed out and several residents were stranded and later rescued. Numerous cars were damaged in debris flows and several structures suffered flood damage but were not destroyed. Severe thunderstorms produced extensive damage as they moved across the Urban Corridor. Event Narrative:"
